pl_name,hostname,tic_id,period,depth_ppm,duration_hr,stellar_Teff,stellar_logg,stellar_rad,stellar_mass,label,tfop_disposition,discovery_method,facility
WASP-118 b,WASP-118,380907135,4.04604350000,0.75500000,4.8048000,6410.00,4.100000,1.696000,1.320000,0,CP,Transit,SuperWASP
Kepler-388 c,Kepler-388,164786156,13.29700400000,,3.2770000,4498.00,4.690000,0.586000,,0,CP,Transit,Kepler
Kepler-1935 b,Kepler-1935,184469205,3.95140004200,,,5570.00,4.458000,0.899000,0.845000,0,CP,Transit,Kepler
Kepler-463 b,Kepler-463,268481319,8.98101683300,,1.8737000,5661.00,4.470000,0.900000,0.870000,0,CP,Transit,Kepler
K2-30 b,K2-30,26017005,4.09850300000,1.60300000,2.3208000,5425.00,4.540000,0.844000,0.900000,0,CP,Transit,K2
TIC 150070085 b,TIC 150070085,150070085,10.47423000000,,3.4750000,5999.00,,1.086000,1.160000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-316 b,K2-316,73943566,1.13300000000,0.09570000,,3436.00,4.891000,0.379000,0.408000,0,CP,Transit,K2
HD 81817 c,HD 81817,137603530,622.97802000000,,,,,,4.300000,0,CP,Radial Velocity,Multiple Observatories
Kepler-1922 b,Kepler-1922,137548365,13.22259998000,,,5931.00,4.545000,0.863000,0.953000,0,CP,Transit,Kepler
Gl 49 b,Gl 49,256419669,13.85080000000,,,3805.00,4.690000,0.511000,0.515000,0,CP,Radial Velocity,Multiple Observatories
WASP-61 b,WASP-61,13021029,3.85590000000,0.88000000,,6250.00,4.260000,1.550000,1.820000,0,CP,Transit,SuperWASP
TOI-411 c,HD 22946,100990000,9.57308300000,,3.6840000,6169.00,4.470000,1.117000,1.098000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-292 e,Kepler-292,271960465,11.97901000000,,4.0940000,5299.00,4.536000,0.826000,,0,CP,Transit,Kepler
Kepler-173 c,Kepler-173,378160351,8.00577700000,,3.1290000,6031.00,4.404000,0.949000,,0,CP,Transit,Kepler
EPIC 206042996 c,EPIC 206042996,12785571,0.35488400000,,,4114.00,4.800000,0.500000,,0,CP,Transit,K2
HD 5608 b,HD 5608,53873088,768.70000000000,,,4807.00,3.060000,5.430000,1.290000,0,CP,Radial Velocity,Okayama Astrophysical Observatory
TOI-238 b,TOI-238,9006668,1.27309900000,,1.5870000,5059.00,4.580000,0.756000,0.781000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
BD+03 2562 b,BD+03 2562,366659915,481.90000000000,,,4095.00,1.890000,32.350000,1.140000,0,CP,Radial Velocity,Multiple Observatories
TOI-4427 b,TOI-4427,207339000,4.61826210000,1.86143353,2.6550000,5347.00,4.450000,0.890000,0.900000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 33564 b,HD 33564,142103211,388.00000000000,,,6250.00,4.000000,,1.250000,0,CP,Radial Velocity,Haute-Provence Observatory
TOI-784 b,HD 307842,460984940,2.79703650000,,,5558.00,4.480000,0.907000,0.910000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1540 b,Kepler-1540,237158408,125.41311770000,,2.2134000,4540.00,4.630000,0.690000,0.740000,0,CP,Transit,Kepler
Kepler-1148 b,Kepler-1148,159581434,1.10446350900,,1.0547000,5054.00,4.580000,0.770000,0.810000,0,CP,Transit,Kepler
Kepler-1299 b,Kepler-1299,120762000,19.94008740000,,4.2630000,5609.00,4.500000,0.910000,0.940000,0,CP,Transit,Kepler
BD-11 4672 c,BD-11 4672,217831699,74.20000000000,,,4550.00,4.642000,0.639000,0.651000,0,CP,Radial Velocity,Roque de los Muchachos Observatory
Kepler-1474 b,Kepler-1474,271255614,36.43334520000,,4.2130000,5870.00,4.420000,1.040000,1.040000,0,CP,Transit,Kepler
K2-219 d,K2-219,266014079,11.13727800000,,,5753.00,4.230000,1.189232,1.021545,0,CP,Transit,K2
TOI-198 b,TOI-198,12421862,10.21521300000,0.08929000,2.2600000,3801.00,4.810000,0.418000,0.417000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1777 b,Kepler-1777,122374509,12.18420029000,,,5771.00,4.374000,1.068000,0.984000,0,CP,Transit,Kepler
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,,,,,,,0.630000,0,CP,Microlensing,OGLE
TOI-7510 d,TOI-7510,118798035,48.86446800000,,,5720.00,4.439000,1.035000,1.063000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-825 c,Kepler-825,378086008,8.18182460000,,2.4596000,5976.00,4.390000,1.080000,1.030000,0,CP,Transit,Kepler
K2-358 b,K2-358,197241396,11.25102850000,,,5650.00,4.490000,0.910000,0.930000,0,CP,Transit,K2
HD 216536 b,HD 216536,154487334,148.60001000000,,,4639.00,2.360000,9.830000,0.810000,0,CP,Radial Velocity,McDonald Observatory
TOI-1472 c,TOI-1472,306955329,15.53817470000,,2.8300000,5100.00,4.500000,0.840000,0.870000,0,CP,Radial Velocity,Multiple Observatories
HD 147018 b,HD 147018,350083732,44.23600000000,,,5441.00,4.420000,,0.927000,0,CP,Radial Velocity,La Silla Observatory
Kepler-820 b,Kepler-820,122685803,127.83380980000,,10.8773000,6260.00,4.250000,1.360000,1.230000,0,CP,Transit,Kepler
KOI-984 b,KOI-984,122784501,4.28817850000,0.22900000,1.5800000,5295.00,4.540000,0.818000,0.928000,0,CP,Transit,Kepler
Kepler-1758 b,Kepler-1758,169932440,9.97721004500,,,5557.00,4.037000,1.616000,1.035000,0,CP,Transit,Kepler
Kepler-1036 b,Kepler-1036,27396869,122.88080580000,,8.2810000,5533.00,4.520000,0.890000,0.950000,0,CP,Transit,Kepler
Kepler-1377 b,Kepler-1377,158986227,0.74092842200,,1.1202000,5218.00,4.550000,0.820000,0.860000,0,CP,Transit,Kepler
HD 154857 b,HD 154857,173552927,408.60001000000,,,5589.00,4.010000,2.300000,1.960000,0,CP,Radial Velocity,Anglo-Australian Telescope
Kepler-104 b,Kepler-104,158553540,11.42754800000,,4.5650000,5711.00,4.105000,1.349000,,0,CP,Transit,Kepler
Kepler-1113 b,Kepler-1113,122062725,42.30049540000,,4.3980000,5931.00,4.350000,1.170000,1.120000,0,CP,Transit,Kepler
Kepler-585 b,Kepler-585,158276273,2.75235975300,,2.1154000,5593.00,4.490000,0.930000,0.960000,0,CP,Transit,Kepler
GJ 676 A d,GJ 676 A,369021303,3.60076000000,,,,,,0.626000,0,CP,Radial Velocity,La Silla Observatory
WASP-155 b,WASP-155,100909102,3.11041300000,0.99400000,,5660.00,4.300000,1.240000,1.090000,0,CP,Transit,SuperWASP
Kepler-795 b,Kepler-795,122684233,29.61934210000,,4.9768000,5631.00,4.450000,0.960000,0.940000,0,CP,Transit,Kepler
HATS-25 b,HATS-25,437333618,4.29864320000,,3.2040000,5715.00,4.347000,1.107000,0.994000,0,CP,Transit,HATSouth
Kepler-133 c,Kepler-133,28089143,31.51758600000,,7.7650000,5736.00,4.186000,1.425000,,0,CP,Transit,Kepler
nu Oct A b,nu Oct A,352542468,402.40000000000,,,4910.00,3.230000,5.040000,1.570000,0,CP,Radial Velocity,University of Canterbury Mt John Observatory
TOI-1117 d,TOI-1117,295541511,8.66500000000,,,5635.00,4.410000,1.050000,0.970000,0,CP,Radial Velocity,La Silla Observatory
K2-62 b,K2-62,434094657,6.67199000000,,,4455.00,4.570000,0.696000,0.670000,0,CP,Transit,K2
TOI-1516 b,TOI-1516,376637093,2.05601400000,,2.8260000,6520.00,4.250000,1.140000,1.140000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1513 c,Kepler-1513,394177315,841.40000000000,,,5491.00,4.460000,0.950000,0.943000,0,CP,Transit Timing Variations,Multiple Observatories
HD 27969 b,HD 27969,27828749,654.50000000000,,,5966.00,4.120000,1.270000,1.160000,0,CP,Radial Velocity,Haute-Provence Observatory
Kepler-1347 b,Kepler-1347,172422725,14.00947528000,,3.4050000,5193.00,4.570000,0.790000,0.820000,0,CP,Transit,Kepler
Kepler-399 b,Kepler-399,172373693,14.42528100000,,3.6860000,5502.00,4.620000,0.680000,,0,CP,Transit,Kepler
Kepler-1382 b,Kepler-1382,184014439,16.35830550000,,9.5730000,6161.00,4.100000,1.720000,1.360000,0,CP,Transit,Kepler
Kepler-405 b,Kepler-405,137150544,10.61383900000,,3.5380000,5818.00,4.536000,0.893000,,0,CP,Transit,Kepler
Kepler-1939 b,Kepler-1939,120578688,2.79065990400,,,4353.00,4.681000,0.603000,0.648000,0,CP,Transit,Kepler
Kepler-1555 b,Kepler-1555,158492133,8.10501635000,,4.4430000,5866.00,4.400000,1.060000,1.040000,0,CP,Transit,Kepler
Kepler-580 b,Kepler-580,237188565,8.22241965600,,2.7045000,4298.00,4.660000,0.640000,0.670000,0,CP,Transit,Kepler
Kepler-2001 b,Kepler-2001,26488618,1.09001100300,0.01748000,1.5000000,5081.00,4.596000,0.770000,0.864000,0,CP,Transit,Kepler
Kepler-171 b,Kepler-171,239229224,4.16697200000,,2.7410000,5642.00,4.566000,0.839000,,0,CP,Transit,Kepler
Kepler-792 b,Kepler-792,137401986,11.30119217000,,3.9800000,5971.00,4.380000,1.120000,1.090000,0,CP,Transit,Kepler
WASP-188 b,WASP-188,289574465,5.74891600000,0.55090000,,6850.00,4.100000,1.830000,1.500000,0,CP,Transit,SuperWASP
HD 179079 b,HD 179079,48917782,14.47900000000,,,5646.00,,1.630000,1.140000,0,CP,Radial Velocity,W. M. Keck Observatory
Kepler-1488 b,Kepler-1488,399825584,39.81899320000,,10.7980000,5820.00,4.220000,1.310000,1.050000,0,CP,Transit,Kepler
Kepler-295 c,Kepler-295,164890864,21.52625800000,,8.2130000,5603.00,4.444000,0.898000,,0,CP,Transit,Kepler
K2-137 b,K2-137,98720702,0.17971900000,,,3697.00,5.000000,0.290000,,0,CP,Transit,K2
Kepler-300 c,Kepler-300,27458633,40.71495500000,,8.6920000,5986.00,4.532000,0.900000,,0,CP,Transit,Kepler
Kepler-232 c,Kepler-232,27686898,11.37934900000,,2.6120000,5847.00,4.495000,0.968000,,0,CP,Transit,Kepler
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,,,,,,,,0.130000,0,CP,Microlensing,OGLE
HIP 19976 b,HIP 19976,7623762,50.65905000000,,,,,,0.670000,0,CP,Radial Velocity,Multiple Observatories
Kepler-190 c,Kepler-190,158789380,3.76302400000,,1.5360000,5106.00,4.561000,0.795000,,0,CP,Transit,Kepler
Kepler-251 b,Kepler-251,272489533,4.79093600000,,2.7050000,5526.00,4.486000,0.890000,,0,CP,Transit,Kepler
Kepler-199 c,Kepler-199,184090767,67.09340800000,,6.9310000,5644.00,4.438000,0.967000,,0,CP,Transit,Kepler
Kepler-969 b,Kepler-969,158785055,34.17317140000,,4.4751000,5214.00,4.570000,0.820000,0.920000,0,CP,Transit,Kepler
Kepler-1671 b,Kepler-1671,137337090,4.16787000000,,,5135.55,4.438830,0.929771,0.866000,0,CP,Transit,Kepler
HAT-P-41 b,HAT-P-41,398895470,2.69405000000,1.10000000,,6390.00,4.140000,2.050000,2.560000,0,CP,Transit,HATNet
OGLE-2018-BLG-1126L b,OGLE-2018-BLG-1126L,,,,,,,,0.690000,0,CP,Microlensing,KMTNet
WASP-116 b,WASP-116,332911893,6.61320000000,0.77630000,,6250.00,4.250000,1.426000,1.250000,0,CP,Transit,SuperWASP
Kepler-1990 b,Kepler-1990,269119490,1.73513619000,0.09526000,2.2741000,5751.00,4.391000,1.071000,1.028000,0,CP,Transit,Kepler
K2-228 b,K2-228,98751904,2.69828000000,0.02587000,1.5000000,4715.00,4.660000,0.650000,0.710000,0,CP,Transit,K2
Kepler-1115 b,Kepler-1115,138960099,23.55407250000,,7.1590000,8480.00,4.170000,1.730000,1.600000,0,CP,Transit,Kepler
K2-165 c,K2-165,149969625,4.38274500000,,,5185.00,4.460000,0.803827,0.834847,0,CP,Transit,K2
Kepler-186 c,Kepler-186,268159861,7.26730200000,,,3788.00,4.770000,0.472000,0.478000,0,CP,Transit,Kepler
Kepler-1992 b,Kepler-1992,271428166,15.61122380000,0.01135000,3.8730000,5383.00,4.528000,0.842000,0.874000,0,CP,Transit,Kepler
EPIC 201497682 b,EPIC 201497682,301610040,2.13174000000,,,,,,0.780000,0,CP,Transit,K2
WASP-85 A b,WASP-85 A,380619414,2.65567770000,1.87000000,2.5958400,6112.00,,0.935000,1.090000,0,CP,Transit,K2
HD 69123 b,HD 69123,146264536,1193.30000000000,,,4842.00,2.860000,7.720000,1.680000,0,CP,Radial Velocity,La Silla Observatory
Kepler-107 d,Kepler-107,27988327,7.95839000000,,,5854.00,,1.447000,1.238000,0,CP,Transit,Kepler
Kepler-1067 c,Kepler-1067,351910733,5.42583990100,,,5594.00,4.489000,0.934000,0.981000,0,CP,Transit,Kepler
HD 139357 b,HD 139357,224312054,1124.79139000000,,,,,,2.690000,0,CP,Radial Velocity,Thueringer Landessternwarte Tautenburg
KOI-7913 b,KOI-7913 A,158320130,24.27855300000,,4.3900000,4324.00,4.523000,0.788000,0.760000,0,CP,Transit,Kepler
KELT-24 b,KELT-24,349827430,5.55149296000,0.75730000,4.3032000,6426.00,4.287000,1.338000,1.268000,0,CP,Transit,KELT-North
Kepler-235 e,Kepler-235,120765183,46.18366900000,,4.8330000,4255.00,4.730000,0.554000,,0,CP,Transit,Kepler
TIC 198190129 b,TIC 198190129,198190129,7.94804910667,,2.5882759,4377.53,4.674200,0.640675,,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-85 d,Kepler-85,159580705,17.91323000000,,4.5100000,5436.00,4.494000,0.893000,,0,CP,Transit,Kepler
Kepler-197 e,Kepler-197,27397848,25.20971500000,,6.2980000,6004.00,4.304000,1.120000,,0,CP,Transit,Kepler
K2-289 b,K2-289,413753029,13.15696900000,,4.0320000,5529.00,4.393000,1.025000,0.953000,0,CP,Transit,K2
GPX-1 b,GPX-1,245392284,1.74457900000,0.90000000,2.0900000,7000.00,4.270000,1.560000,1.680000,0,CP,Transit,Acton Sky Portal Observatory
TOI-815 b,TOI-815,102840239,11.19725900000,,3.3790000,4869.00,4.510000,0.770000,0.776000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-7510 b,TOI-7510,118798035,11.53086900000,,,5720.00,4.439000,1.035000,1.063000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1286 b,Kepler-1286,351766517,11.25402929000,,4.6790000,5753.00,4.450000,0.980000,1.000000,0,CP,Transit,Kepler
Kepler-582 b,Kepler-582,169556162,18.49235668000,,3.5297000,5564.00,4.490000,0.910000,0.930000,0,CP,Transit,Kepler
HATS-68 b,HATS-68,322307342,3.58622020000,,3.4200000,6147.00,4.083000,1.748000,1.351000,0,CP,Transit,HATSouth
Kepler-1097 b,Kepler-1097,123316380,187.74702900000,,5.4080000,5211.00,4.570000,0.790000,0.820000,0,CP,Transit,Kepler
Kepler-879 b,Kepler-879,27639443,33.38559380000,,5.0514000,5792.00,4.420000,1.020000,1.020000,0,CP,Transit,Kepler
Kepler-1684 b,Kepler-1684,270789362,47.70550000000,,,4706.54,4.665200,0.666755,0.750000,0,CP,Transit,Kepler
WASP-114 b,WASP-114,466390120,1.54877430000,0.92700000,2.7820800,5940.00,4.300000,1.430000,1.289000,0,CP,Transit,SuperWASP-North
Kepler-942 b,Kepler-942,271349932,44.96417488000,,5.0412000,4861.00,4.590000,0.750000,0.810000,0,CP,Transit,Kepler
Kepler-642 b,Kepler-642,270705735,4.41745855000,,2.9563000,6570.00,4.140000,1.660000,1.400000,0,CP,Transit,Kepler
K2-180 b,K2-180,366411016,8.86566300000,0.09870000,2.8488000,5365.00,4.591000,0.719000,0.735000,0,CP,Transit,K2
K2-275 b,K2-275,332022997,3.28096260000,,,4841.00,4.650000,0.690000,0.770000,0,CP,Transit,K2
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,,,,,,,,0.320000,0,CP,Microlensing,KMTNet
Kepler-707 b,Kepler-707,159217349,2.23749275100,,1.8241000,5099.00,4.580000,0.760000,0.800000,0,CP,Transit,Kepler
HD 85426 c,TOI-1774,4897275,35.73000000000,,,5746.00,4.330000,1.130300,0.991000,0,CP,Radial Velocity,Multiple Observatories
Kepler-153 c,Kepler-153,48188777,46.90232000000,,3.8260000,5404.00,4.446000,0.892000,,0,CP,Transit,Kepler
alf Tau b,alf Tau,245873777,628.96000000000,,,4055.00,1.200000,45.100000,1.130000,0,CP,Radial Velocity,Multiple Observatories
K2-371 b,K2-371,366622912,3.11490500000,,,4925.00,4.683000,0.736000,0.958000,0,CP,Transit,K2
TOI-1742 b,TOI-1742,219857012,21.26908400000,,6.2918286,5815.00,4.365000,1.131000,1.086100,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-26 b,K2-26,83181153,14.56650000000,,4.7300000,3785.00,,0.520000,0.560000,0,CP,Transit,K2
K2-246 b,K2-246,56721373,5.76918000000,0.13400000,3.4000000,5610.00,4.430000,0.940000,0.870000,0,CP,Transit,K2
HD 114729 b,HD 114729,124401411,1121.79000000000,,,5844.00,4.046000,1.473000,0.936000,0,CP,Radial Velocity,W. M. Keck Observatory
DMPP-6 c,DMPP-6,306668068,36.44100000000,,,,,1.270000,1.079000,0,CP,Radial Velocity,Multiple Observatories
Kepler-998 b,Kepler-998,27914290,5.65377733000,,1.9612000,6058.00,4.340000,1.180000,1.120000,0,CP,Transit,Kepler
Kepler-1170 b,Kepler-1170,63125460,9.98969327000,,3.7040000,5069.00,4.580000,0.760000,0.800000,0,CP,Transit,Kepler
BD-210397 b,BD-210397,268804174,1891.00000000000,,,4051.00,4.670000,0.747000,0.679000,0,CP,Radial Velocity,La Silla Observatory
HIP 56640 b,HIP 56640,181152368,2675.57603000000,,,,,,1.750000,0,CP,Radial Velocity,Multiple Observatories
Kepler-132 d,Kepler-132,237158274,18.01019900000,,2.9100000,6003.00,4.310000,1.178000,,0,CP,Transit,Kepler
Kepler-1414 b,Kepler-1414,164828419,3.51576315000,,1.3640000,4951.00,4.590000,0.750000,0.800000,0,CP,Transit,Kepler
TOI-201 c,TOI-201,350618622,2890.00000000000,,,6423.00,,1.310000,1.320000,0,CP,Transit Timing Variations,Transiting Exoplanet Survey Satellite (TESS)
HD 102117 b,HD 102117,267519701,20.81330000000,,,5655.00,4.290000,1.230000,1.060000,0,CP,Radial Velocity,La Silla Observatory
Kepler-730 b,Kepler-730,352013543,6.49168280800,,4.3300000,5620.00,4.162000,1.411000,1.047000,0,CP,Transit,Kepler
Kepler-1609 b,Kepler-1609,122302031,114.34219000000,,13.0010000,6132.00,4.290000,1.270000,1.180000,0,CP,Transit,Kepler
Kepler-1843 b,Kepler-1843,137900524,25.54339981000,,,5422.00,3.945000,1.782000,1.020000,0,CP,Transit,Kepler
Kepler-477 b,Kepler-477,158633329,11.11990653000,,3.3296000,5240.00,4.580000,0.790000,0.870000,0,CP,Transit,Kepler
K2-351 b,K2-351,187273748,7.80616400000,,2.7800000,5769.00,4.400000,1.050000,1.020000,0,CP,Transit,K2
Kepler-104 c,Kepler-104,158553540,23.66820500000,,5.8720000,5711.00,4.105000,1.349000,,0,CP,Transit,Kepler
HD 18015 b,HD 18015,36883072,2278.00000000000,,,5603.00,3.640000,3.130000,1.490000,0,CP,Radial Velocity,W. M. Keck Observatory
TOI-2107 b,TOI-2107,446549906,2.45454670000,2.13100000,2.5956000,5627.00,4.484000,0.932000,0.961000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TIC 117642575 b,TIC 117642575,117642575,4.94459060181,,3.5188411,5719.98,4.349100,1.081020,,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-743 b,Kepler-743,271760755,3.17926292100,,1.0248000,5486.00,4.550000,0.850000,0.940000,0,CP,Transit,Kepler
Kepler-1655 b,Kepler-1655,120973167,11.87287870000,,,6148.00,,1.030000,1.030000,0,CP,Transit,Kepler
Kepler-1324 b,Kepler-1324,137090755,4.11584467900,,1.3850000,4776.00,4.610000,0.730000,0.780000,0,CP,Transit,Kepler
HD 134606 b,HD 134606,262457542,12.08900000000,,,5576.00,4.330000,1.158000,1.046000,0,CP,Radial Velocity,Multiple Observatories
HD 31253 b,HD 31253,436700755,466.00000000000,,,6130.00,4.180000,1.750000,1.700000,0,CP,Radial Velocity,W. M. Keck Observatory
K2-243 b,K2-243,96199085,11.54182000000,0.01600000,3.7000000,6570.00,4.260000,1.390000,1.290000,0,CP,Transit,K2
Kepler-1016 c,Kepler-1016,271164596,105.65513690000,,9.2430000,5821.00,4.440000,1.000000,0.990000,0,CP,Transit,Kepler
Kepler-1775 b,Kepler-1775,120892579,85.65399933000,,,5818.00,4.065000,1.647000,1.149000,0,CP,Transit,Kepler
Kepler-1351 b,Kepler-1351,270609625,0.91614076800,,1.1495000,4439.00,4.640000,0.670000,0.700000,0,CP,Transit,Kepler
Kepler-321 c,Kepler-321,271046140,13.09392100000,,2.1400000,5740.00,4.302000,1.194000,,0,CP,Transit,Kepler
OGLE-TR-211 b,OGLE-TR-211,390001646,3.67724000000,0.72300000,4.4112000,6325.00,4.220000,1.640000,1.330000,0,CP,Transit,OGLE
Kepler-191 c,Kepler-191,159647213,17.73850600000,,2.8210000,5282.00,4.594000,0.789000,,0,CP,Transit,Kepler
HD 165155 b,HD 165155,408229533,434.50000000000,,,5426.00,4.490000,0.950000,1.020000,0,CP,Radial Velocity,Multiple Observatories
K2-63 b,K2-63,437699592,20.25700000000,,5.4900000,6771.00,4.150000,1.630000,1.400000,0,CP,Transit,K2
HD 9446 b,HD 9446,18277196,30.05200000000,,,5793.00,4.530000,1.000000,1.000000,0,CP,Radial Velocity,Haute-Provence Observatory
WASP-90 b,WASP-90,459730973,3.91624300000,0.71000000,3.3552000,6430.00,4.033000,1.980000,1.550000,0,CP,Transit,SuperWASP
KELT-21 b,KELT-21,203189770,3.61276470000,0.99000000,4.1054400,7598.00,4.173000,1.638000,1.458000,0,CP,Transit,KELT-North
TOI-332 b,TOI-332,139285832,0.77703800000,,1.5200000,5251.00,4.460000,0.870000,0.880000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
BD+55 362 b,BD+55 362,453226076,265.59000000000,,,5012.00,4.090000,,0.909000,0,CP,Radial Velocity,Haute-Provence Observatory
TOI-6303 b,TOI-6303,186810676,9.48523600000,,2.9180000,3977.00,4.670000,0.609000,0.644000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-246 b,Kepler-246,272484980,4.60182000000,,2.2270000,5206.00,4.557000,0.831000,,0,CP,Transit,Kepler
2MASS J01033563-5515561 AB b,2MASS J01033563-5515561 A,206502540,,,,,,,0.190000,0,CP,Imaging,Paranal Observatory
Kepler-1442 b,Kepler-1442,350811132,81.41629410000,,12.1444000,6394.00,4.250000,1.440000,1.340000,0,CP,Transit,Kepler
USco1621 b,USco1621 A,322928241,,,,3460.00,,,0.360000,0,CP,Imaging,Multiple Observatories
HD 125612 c,HD 125612,347909637,4.15466000000,,,,,,1.050000,0,CP,Radial Velocity,La Silla Observatory
Kepler-1644 b,Kepler-1644,279917005,21.09077580000,,4.6290000,5499.00,4.530000,0.860000,0.890000,0,CP,Transit,Kepler
omi CrB b,omi CrB,357502856,187.01000000000,,,4769.00,2.360000,11.870000,1.300000,0,CP,Radial Velocity,Okayama Astrophysical Observatory
GJ 676 A b,GJ 676 A,369021303,1051.44521000000,,,,,,0.626000,0,CP,Radial Velocity,La Silla Observatory
GJ 179 b,GJ 179,450102450,2288.00000000000,,,3370.00,4.830000,0.380000,0.357000,0,CP,Radial Velocity,W. M. Keck Observatory
Kepler-397 b,Kepler-397,271963778,22.25094900000,,1.6890000,5307.00,4.572000,0.767000,,0,CP,Transit,Kepler
Kepler-683 b,Kepler-683,137149476,2.53918317900,,2.3830000,5703.00,4.470000,0.950000,0.960000,0,CP,Transit,Kepler
TOI-969 c,TOI-969,280437559,1700.00000000000,,,4435.00,4.550000,0.671000,0.734000,0,CP,Radial Velocity,Multiple Observatories
K2-270 c,K2-270,293375721,4.40002800000,,,4877.00,4.590000,0.770000,0.850000,0,CP,Transit,K2
Kepler-238 f,Kepler-238,121460918,50.44700000000,,,,4.490000,0.960000,1.060000,0,CP,Transit,Kepler
K2-5 b,K2-5,38064757,5.73594000000,,2.6540000,3930.00,4.710000,0.570000,0.610000,0,CP,Transit,K2
HD 137388 b,HD 137388,407090552,330.00000000000,,,5181.00,4.390000,0.880000,0.680000,0,CP,Radial Velocity,La Silla Observatory
Kepler-347 b,Kepler-347,299158566,12.79836000000,,6.2440000,6088.00,4.472000,1.005000,,0,CP,Transit,Kepler
K2-413 c,K2-413,423610130,5.33010000000,,,4116.00,4.656000,0.700000,0.808000,0,CP,Transit,K2
TOI-4527.01,TOI-4527,380887434,0.39944450000,,0.8028796,3702.00,4.750000,0.485948,0.483901,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 177830 b,HD 177830,265052133,410.10001000000,,,4901.00,3.640000,3.260000,1.700000,0,CP,Radial Velocity,W. M. Keck Observatory
Kepler-1563 b,Kepler-1563,299028607,3.43276598000,,4.1560000,5765.00,4.450000,0.990000,1.000000,0,CP,Transit,Kepler
Kepler-862 b,Kepler-862,273379660,3.14866453400,,2.1794000,5333.00,4.540000,0.840000,0.880000,0,CP,Transit,Kepler
47 UMa b,47 UMa,21535479,1078.00000000000,,,5872.00,4.295410,1.213340,1.060000,0,CP,Radial Velocity,Lick Observatory
Kepler-32 c,Kepler-32,273590427,8.75220000000,0.14530000,2.3280000,3900.00,4.640000,0.530000,0.580000,0,CP,Transit,Kepler
DMPP-1 b,DMPP-1,66560666,17.81200000000,,,,,,1.210000,0,CP,Radial Velocity,La Silla Observatory
GJ 3998 d,GJ 3998,459558974,41.78000000000,,,3726.00,4.750000,0.500000,0.520000,0,CP,Radial Velocity,Multiple Observatories
Kepler-653 b,Kepler-653,123445166,14.70748976000,,3.1584000,5665.00,4.290000,1.190000,1.020000,0,CP,Transit,Kepler
WASP-151 b,WASP-151,262662119,4.53347750000,1.06640000,3.6643000,,,1.181000,1.081000,0,CP,Transit,SuperWASP-South
TOI-2120 b,TOI-2120,389900760,5.79981640000,,,3131.00,4.985000,0.245000,0.211000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HIP 97166 c,HIP 97166,237222864,16.43200000000,,,5216.00,4.557000,0.841800,0.934200,0,CP,Radial Velocity,Multiple Observatories
HD 140901 b,HD 140901,179348425,9.02378000000,,,,,,0.990000,0,CP,Radial Velocity,Multiple Observatories
HD 93963 A b,HD 93963 A,368435330,1.03761090000,,1.8155952,5908.00,4.445000,1.031100,1.084400,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
GJ 876 e,GJ 876,188580272,124.26000000000,,,,,0.300000,0.320000,0,CP,Radial Velocity,W. M. Keck Observatory
K2-99 b,K2-99,176966903,18.24783000000,,11.1000000,6069.00,3.783000,2.550000,1.440000,0,CP,Transit,K2
TOI-1135 b,TOI-1135,154872375,8.02773270000,,4.4616000,6320.00,4.328000,1.202000,1.119000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-300 b,Kepler-300,27458633,10.44634700000,,2.1900000,5986.00,4.532000,0.900000,,0,CP,Transit,Kepler
Kepler-178 b,Kepler-178,158394235,9.57669400000,,3.3770000,5676.00,4.334000,1.066000,,0,CP,Transit,Kepler
Kepler-254 b,Kepler-254,158665380,5.82666200000,,3.0320000,5957.00,4.524000,0.910000,,0,CP,Transit,Kepler
K2-44 b,K2-44,49427836,5.65700000000,,,5912.00,4.101000,1.580000,1.150000,0,CP,Transit,K2
