tic_id,toi,ra,dec,period,depth_ppm,duration_hr,epoch_bjd,stellar_Teff,stellar_logg,stellar_rad,stellar_mass,tess_mag,planet_rad_earth,planet_snr,tfop_disposition,label,sectors
73228647,755.02,190.036564,-44.312078,6.7418795627991,450.54206493591,1.371085679909,2458576.159251,6003.0,4.47356,0.986648976802826,1.03,9.4628,2.11384816815971,8.289674,KP,0,"10,37,64"
73649615,756.01,192.103738,-45.470471,1.2392569330831,2917.3714571321,1.0860452236936,2458570.647157,3614.0,4.81257,0.50762802362442,0.505544,12.5554,3.18112136952188,18.560932,CP,0,"10,11,37,64"
130924120,757.01,187.994843,-35.554452,17.4682298,926.0,3.491,2460039.192903,5499.0,4.39962,0.76,0.92,9.0498,2.17884,18.0,CP,0,"10,37,64"
131081852,758.01,189.76217,-31.992266,13.273591352434,21146.526293897,6.6959309443048,2458575.745477,6072.0,4.29177,1.2612600326538086,,9.957501,19.114995818050904,253.75632,FP,3,"10,37,64"
152147232,759.01,169.909474,-39.46208,4.2135662,6400.0,2.904,2459331.163575,6107.0,4.11585,1.53,1.28,11.6713,12.9663,46.0,APC,0,"10,36,37"
162362398,760.01,169.414385,-44.017088,12.339636761931,13386.131103615,6.2659032422989,2458578.666284,7852.0,4.20409,2.2974100112915,1.94,10.6171,28.8331721463727,108.47124,APC,0,"10,36,37"
165317334,761.01,179.262998,-38.104794,10.555733223311,1505.7221535009,2.8163532047401,2458576.38961,4368.0,4.56706,0.684759974479675,0.63,10.9217,2.77748322444924,16.076832,PC,0,"10,37,63,64"
165317334,761.02,179.262998,-38.104794,1.8320862830765,374.09993093235,1.4230142769814,2458570.007581,4368.0,4.56706,0.684759974479675,0.63,10.9217,1.36169497413053,7.4456773,PC,0,"10,37,63,64"
178709444,762.01,166.074742,-47.821496,3.4716808020319,30624.643459913,1.3816977728099,2459329.505631,3399.0,4.91468,0.426784992218018,0.421357,13.6615,8.02723404523397,40.89199,CP,0,"10,36,37"
178819686,763.01,194.468098,-39.758061,5.605774799187,701.18823160562,3.021389697455,2460046.424157,5767.0,4.34736,0.906760990619659,0.97,9.5275,2.40970880257705,18.749166,CP,0,"10,37,64"
178819686,763.02,194.468098,-39.758061,12.277244423743,869.46291818549,3.8398888593322,2460046.212045,5767.0,4.34736,0.906760990619659,0.97,9.5275,2.86350851159117,15.86392,CP,0,"10,37,64"
181159386,764.01,174.302837,-38.307191,5.6316662587869,13883.401767822,6.5350825665745,2458574.583993,6632.0,4.20607,2.78211998939514,1.43,11.1689,33.6448758601958,138.26785,APC,0,"10,36,37"
219401954,765.01,78.165188,-53.743438,0.861484,286.708078,1.293669,2458570.226021,5724.7,3.82,1.45505,1.02,9.647,2.512038,8.275544,FA,3,10
219698950,766.01,175.52524,-23.354845,3.4464529129058,16320.791172603,2.4625990454954,2458570.564724,5870.0,4.4,0.913091003894806,1.18,11.5122,12.5399052433472,205.23804,KP,0,"10,36,63"
229047362,767.01,195.359758,-27.522227,3.764873,22257.118447,2.759996,2458572.990673,5703.0,4.51085,0.92,1.025,11.2175,13.95182,155.86082,KP,0,10
229811538,768.01,198.635626,-24.14419,11.5294381,25630.0,4.881,2459316.29169,5956.0,4.31259,1.15,1.21,12.2864,18.7142,105.0,APC,0,"10,37"
248075138,769.01,192.981203,-42.073617,4.9816784,18110.0,2.733,2459332.02995,5315.0,4.51737,0.79,0.92,11.3728,10.7801,137.0,KP,0,"10,37"
248111245,770.01,193.55246,-46.587716,4.6370478737018,7765.9973286218,4.8238321719544,2459310.764623,6438.0,4.10962,1.68053996562958,1.41,12.3335,15.3045465033212,33.603905,KP,0,"10,11,37"
277634430,771.01,164.11389,-72.985174,2.3260077350821,3279.789131833,0.99608678448879,2459335.352285,3231.0,4.438,0.241857007145882,0.2121,12.0874,1.39608687371148,22.615362,CP,0,"10,11,12,37,38"
286864983,772.01,190.191401,-21.872782,11.016342110475,6918.5557902228,3.5235771249212,2458575.945327,5184.0,4.57383,0.81537401676178,0.858,10.8815,6.91244647111366,39.05228,PC,0,"10,37,64"
286864983,772.02,190.191401,-21.872782,744.20076033013,4290.7780125563,4.3105796305394,2459313.643175,5184.0,4.57383,0.81537401676178,0.858,10.8815,5.3137751320638,17.026077,PC,0,"10,37,64"
286864983,772.03,190.191401,-21.872782,2.7912365453516,876.84139328882,2.2947026670486,2458571.75144,5184.0,4.57383,0.81537401676178,0.858,10.8815,2.58459600702545,8.704838,PC,0,"10,37,64"
286865921,773.01,190.151956,-19.284353,4.971298,12130.0,3.283,2459329.250355,5510.0,4.44137,1.09,0.963,11.5037,12.1956,107.0,KP,0,"10,37"
294301883,774.01,203.758195,-17.503496,4.4656306155553,17361.106423771,3.4927618259434,2458573.614654,6070.0,4.4201,1.0903600454330444,1.134,11.3473,14.592671706563618,185.6015,KP,0,"10,37,91"
304042899,775.01,164.799978,-59.23397,12.445874118302,7049.3777391907,11.542458744701,2459313.56423,6746.0,4.41572,1.52880001068115,1.45,9.5369,21.0847933463027,34.94298,FP,3,"10,37"
306996324,776.01,178.577997,-37.553357,15.665332188525,1317.6530479617,2.9937798914273,2458572.599749,3806.0,4.73575,0.53302401304245,0.52973,9.73597,2.09999422539434,17.159199,CP,0,"10,37,63"
306996324,776.02,178.577997,-37.553357,8.2466132695014,1071.2067847944,2.4120909444072,2458571.415963,3806.0,4.73575,0.53302401304245,0.52973,9.73597,1.76873146311559,18.458174,CP,0,"10,37,63"
334305570,777.01,183.118731,-49.00774,8.3008561862668,2683.1006767891,4.8501569677065,2458575.779958,7199.0,4.3586,1.60283005237579,1.18,9.3712,8.55126616523982,71.55214,PC,0,"10,37,64"
335630746,778.01,199.33385,-15.273705,4.6336155,7660.0,3.557,2459574.942709,6780.0,4.08247,1.68,1.428,8.69009,15.2453,370.0,CP,0,"10,37,46"
374095457,779.01,159.933006,-48.996687,0.78391485362703,918.13964340397,1.6423921021229,2458543.83064,5780.0,4.438,,,8.2158,,67.59588,PC,0,"9,10,36,37,63"
398943781,780.01,190.618803,-30.639818,3.0524018,22270.0,2.483,2459329.902022,5545.0,4.52787,0.88,0.976,10.7875,13.7594,323.0,KP,0,"10,37"
413376180,781.01,176.738826,-22.56301,1.3541341741811,20039.550670135,2.0812883185965,2458570.772731,5227.0,4.47443,0.931470990180969,0.825,12.7492,13.223663763335,162.17717,KP,0,"10,36,63"
429358906,782.01,183.920361,-18.910338,8.0239811468365,4010.0577601438,1.7082730596787,2458577.042174,3331.0,4.94964,0.40651598572731,0.398817,12.2875,2.59266525128202,14.5085945,CP,0,"10,36,63"
451645081,783.01,172.155637,-54.784223,8.1125146865053,1224.9160656138,2.0330297625383,2459312.121241,4498.94,4.5,0.668361008167267,0.71,9.9222,2.38120328011565,10.499904,PC,0,"10,37"
460984940,784.01,159.341221,-63.655692,2.7970316,481.0,2.185,2460038.66554,5849.0,4.5297,0.9,0.96,8.7537,1.84303,22.0,CP,0,"10,11,37,38,63"
374829238,785.01,88.33729,-65.6335,18.628610243558,570.25279901173,30.015619420095,2458363.856387,3783.0,4.438,0.5613009929656982,0.555307,11.5026,1.6416263559502815,9.695772,PC,0,"2,3,6,7,9,10,12,13,27,29,30,33,34,36,37,39,61,62,63,64,65"
375059587,786.01,100.104215,-63.339108,12.669384659044,284.46548299501,4.5972129013175,2460987.39592,5853.8,4.22099,1.31,1.06,9.8192,2.058853560598406,74.772907309784,PC,0,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,13369,57"
375059587,786.02,100.104215,-63.339108,38.553934433102,290.9537276513,6.1439257277439,2460932.121376,5853.8,4.22099,1.31,1.06,9.8192,2.070950253748198,25.648499862335,PC,0,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,13369,57"
350584963,787.01,87.116029,-56.004119,2.1263165070945,137.53020965636,2.6285127138976,2458325.898549,6623.0,4.38359,1.315559983253479,1.44,9.4799,1.7757917845738005,17.665653,PC,0,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,67,68"
349829627,788.01,113.695288,-61.240068,6.4872362228866,112.7687265356,2.5986372196937,2458329.387247,4997.0,3.45154,2.5686399936676,,9.0255,3.26024465630338,11.965943,PC,0,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,67,68,69"
300710077,789.01,115.270225,-71.303764,5.4470647756234,862.25869973885,1.5833010465401,2458329.104549,3471.0,4.87707,0.371140003204346,0.358579,11.9802,1.12450643375442,14.739803,PC,0,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37,38,39,61,62,63,64,65,66,67,69"
300710077,789.02,115.270225,-71.303764,12.97070410965,1208.7896247924,2.2669808058471,2458334.767805,3471.0,4.87707,0.371140003204346,0.358579,11.9802,1.32803318116522,12.121192,PC,0,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37,38,39,61,62,63,64,65,66,67,69"
300710077,789.03,115.270225,-71.303764,8.0432343441006,878.93022114544,2.0067184684471,2458329.979145,3471.0,4.87707,0.371140003204346,0.358579,11.9802,1.28727812921615,13.269256,PC,0,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37,38,39,61,62,63,64,65,66,67,69"
308994098,790.01,123.39778,-64.090901,199.57790731317,1766.6170107699,11.896875126478,2458352.487862,6988.0,4.25649,1.46080005168915,1.52,8.9914,6.99360432923362,46.028843,PC,0,"1,4,8,9,10,11,28,31,34,36,37,38,61,62,64,68,69"
308994098,790.02,123.39778,-64.090901,41.017517375265,229.2846535791,8.2090012644237,2458345.441513,6988.0,4.25649,1.46080005168915,1.52,8.9914,2.40131550396866,9.812724,PC,0,"1,4,8,9,10,11,28,31,34,36,37,38,61,62,64,68,69"
308994098,790.03,123.39778,-64.090901,,1628.2500301132,17.355047238946,2460203.621473,6988.0,4.25649,1.46080005168915,1.52,8.9914,6.43673056913543,25.358255,PC,0,"1,4,8,9,10,11,28,31,34,36,37,38,61,62,64,68,69"
306472057,791.01,118.434757,-69.701736,139.30485123035,5057.6776281985,12.194829344439,2458427.621432,6572.0,4.35381,1.42962002754211,1.43,10.7525,10.4668171166463,59.601326,CP,0,"4,5,6,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
306472057,791.02,118.434757,-69.701736,928.045581387,6356.9944677109,11.576689025693,2458583.273564,6572.0,4.35381,1.42962002754211,1.43,10.7525,12.0672714040586,31.67289,CP,0,"4,5,6,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
294780517,792.01,71.245764,-67.98105,15.647705544223,1515.1689468329,1.3360669793749,2458416.495917,5107.98,4.5443,0.835807,0.86,11.7345,3.21932755902676,10.254003,FP,3,"4,5,6,7,8,9,10,11,12,13"
300013921,793.01,107.133952,-68.368778,54.6616036,2020.0,2.388,2459236.957286,5379.0,4.50461,0.8,0.95,10.8578,4.04767,22.0,FP,3,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36"
299945285,794.01,106.664922,-71.446827,52.407266537574,372.46270718224,8.754122489683,2458392.47459,6270.01,4.07467,1.59083998203278,1.22,10.0176,3.30545935008774,16.889925,PC,0,"2,3,4,5,6,7,8,9,10,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
278895705,795.01,100.970374,-55.639,8.7609762178282,505.99699735886,0.95134824954243,2460921.837777,6168.88,4.24191,1.3109699487686155,1.18,10.2477,3.2282610100435223,30.43069788899,PC,0,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,65,66,67,68,69,87,88,89,90,93,94,95,13625,53"
277099925,796.01,83.986551,-67.459594,0.80863083848436,889.71912217363,3.0190282450259,2458325.966891,5780.0,4.438,1.0,,10.721,3.03529643556618,19.006979,FA,3,"1,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,36"
271596225,797.01,108.563086,-74.603095,1.8007935337818,622.54820756136,1.1863073483261,2458326.820677,3704.0,4.77431,0.473702013492584,0.471474,11.7144,1.19040137458547,21.547968,PC,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69"
271596225,797.02,108.563086,-74.603095,4.1400061547057,740.34540347338,1.0309174916494,2458327.416156,3704.0,4.77431,0.473702013492584,0.471474,11.7144,1.32304081030777,14.647768,PC,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69"
271596225,797.03,108.563086,-74.603095,2.730944911603,456.18938355137,1.111833744704,2458327.46865,3704.0,4.77431,0.473702013492584,0.471474,11.7144,1.01823474510207,11.402601,PC,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69"
260640693,798.01,97.820494,-58.320438,95.239175506864,5934.3582239311,1.5992618597035,2458358.460287,4270.0,4.57808,,,11.908,,20.097868,APC,0,"1,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
255685030,799.01,98.469125,-52.460296,5.5451660620184,439.01856856656,2.2293365225603,2458439.49915,5643.0,4.48066,0.915518999099731,1.0,10.5868,1.94480481163879,13.385474,PC,0,"5,6,7,8,12,32,33,34,35,61,66,68,69"
179308757,800.01,79.765915,-69.637926,0.96573034707994,997.37014162465,3.4341218777629,2458354.979775,5780.0,4.138,1.0,,12.3323,3.26943444008831,13.379527,APC,0,"2,3,4,5,6,7,8,9,10,12,13,27,29,30,31,32,33,34,35,36"
177258735,801.01,102.221691,-73.299335,0.77570096930131,44.139923910628,1.2010343248909,2460932.758105,6283.39,4.438,1.3560899496078491,1.23,7.5412,0.9322076909203176,51.576342996406,PC,0,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,61,62,63,64,66,67,68,87,88,89,90,93,94,95,96"
167303382,802.01,97.985715,-68.7118,3.6939160413374,74.80718596221,1.7264201197121,2458327.391469,5235.78,4.438,0.749819993972778,0.89,7.5209,0.650135293639379,14.108527,PC,0,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,32,33,35,36,37,38,39,61,62,63,65,66,67,68,69"
143526444,803.01,125.645029,-19.254613,15.3050693,770.0,3.872,2459974.31761,5370.0,3.32339,4.16,,9.3309,10.4166,14.0,FP,3,"7,8,34,61"
41227743,804.01,91.519783,-69.420238,1.4188152815023,136.34716075769,4.5754288097279,2458326.243939,5988.0,4.30679,,,10.714,,16.122972,FP,3,"1,2,4,5,6,7,8,10,11,13,27,28,30,31,32,33,34,35,36,37,38,62,63,64,66,67,68,69"
38460940,805.01,61.135799,-62.989132,4.1177648564948,1948.1405783198,1.2126750498782,2459357.993045,3376.0,4.438,0.281129002571106,0.25524,13.1018,1.27614698139211,12.71026,PC,0,"1,3,4,5,7,8,11,12,27,28,29,30,31,32,34,35,37,38"
33831980,806.01,63.416059,-76.098013,21.916642903888,1306.422409055,3.3787977525458,2458346.013246,4130.0,4.438,0.63160902261734,0.65,11.9763,2.28528979875309,18.020077,PC,0,"1,2,3,5,6,8,9,12,13,27,28,29,32,33,35,36,38,39,61,62,63,64,65,66,67,68,69"
30853470,807.01,75.915921,-66.654923,5.2702557118949,511.61417621353,2.0186675715922,2458327.653935,4662.0,4.56787,0.693073987960815,0.74,11.3042,1.67764677306586,15.211036,PC,0,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,61,62,64,65,66,67,68"
30122649,808.01,133.74855,-44.28863,9.7394089424207,641.72408215176,3.5625788347404,2458526.848747,5216.0,4.52613,0.833198010921478,0.87,10.0659,2.26963071698054,10.951617,PC,0,"8,9,35,36"
149301575,809.01,82.979518,-60.476724,183.458919,645.283132,10.764682,2458340.472565,5804.3,3.89,1.30725,1.04,10.3046,3.379417,7.475879,APC,0,"1,2,3,4,5,6,7,8,9"
388106759,810.01,62.854009,-69.474879,28.305704191244,357.06921376531,4.8265036339301,2458332.251515,5704.59,4.09162,1.40065002441406,1.02,10.5173,2.74659846224429,13.929591,PC,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,61,63,64,65,66,67,68,69"
388106759,810.02,62.854009,-69.474879,90.847919054259,314.27305639393,11.117914238439,2458406.67059,5704.59,4.09162,1.40065002441406,1.02,10.5173,2.61524255696715,10.11102,PC,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,61,63,64,65,66,67,68,69"
100757807,811.01,88.030314,-32.925074,25.1760133,12570.0,4.418,2459193.531565,6025.9,4.3,1.24,1.12,10.9339,14.2012,115.0,PC,0,"5,6,32,33"
363914762,812.01,89.235658,-49.006949,13.8665912,7930.0,6.491,2459249.58779,6707.0,4.2,1.57,1.42,10.9582,14.3875,86.0,PC,0,"5,6,7,32,33,34"
55525572,813.01,72.69401,-60.905461,83.896243409579,1217.6723244725,13.033084610315,2459125.846913,5823.7,3.77,2.04354000091553,1.05,9.8467,7.21688318187187,28.517313,CP,0,"4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65"
255760319,814.01,99.714619,-53.107598,7.21048,250.094,2.671,2458359.73394,5920.4,3.91,2.14,1.16,8.9944,3.7188,14.0,FP,3,"2,5,6,7,8,12,29,32"
102840239,815.01,155.871938,-43.834925,11.1972769,1301.0,3.061,2460026.624284,4953.9,4.59,0.76,0.82,9.36,2.62397,26.0,CP,0,"9,36,63"
102840239,815.02,155.871938,-43.834925,734.4987702,1004.0,2.529,2460023.129913,4953.9,4.59,0.76,0.82,9.36,2.1838,12.0,CP,0,"9,36,63"
175180796,816.01,116.010481,-36.996503,1.55747,3127.94,2.714,2458493.44312,4146.6,4.6,0.62,0.65,11.143,3.80336,29.0,FP,3,"7,8"
30312676,817.01,74.286788,-66.390334,1.10223,1015.0,2.598,2459126.7692,8747.0,4.08022,2.23767,,11.3029,7.46940271872823,7.0,FP,3,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30"
46096489,818.01,214.683011,-20.275437,3.118536,12242.731322,2.043274,2458598.072777,5700.0,4.49158,0.95,1.02,10.6481,11.857124,103.52802,KP,0,11
73717937,819.01,192.189568,-47.613679,16.2546802,4950.0,4.74,2459301.040554,5846.0,4.41665,1.32,1.05,11.7528,9.68176,25.0,KP,0,"10,11,37"
111991770,820.01,208.928011,-32.159712,3.752062,9500.430305,3.680056,2458599.445086,6300.0,4.16979,1.48,1.176,10.4445,14.937131,107.7432,KP,0,11
125405602,821.01,209.615851,-23.277572,13.823303,2556.532346,1.365217,2458606.784642,3669.0,4.78896,0.477,0.444969,11.1825,2.806009,7.192833,FA,3,11
127530399,822.01,217.6092,-46.159516,7.1335148612162,18037.530017547,3.1376264903062,2458602.855939,4775.0,4.60305,0.789876997470856,0.76,11.1116,10.478657952014,160.54788,KP,0,"11,38,65"
127530399,822.02,217.6092,-46.159516,1.0115335885043,640.68927881719,1.6201452786866,2458597.575673,4775.0,4.60305,0.789876997470856,0.76,11.1116,2.33320326664293,8.900014,CP,0,"11,38"
158978373,823.01,218.658293,-40.739863,13.533757878618,2234.8547565845,3.557124954268,2458609.010777,6309.0,4.23525,1.30032002925873,1.24,9.9623,6.26929285649366,37.883034,APC,0,"11,38,65"
193641523,824.01,222.16547,-57.588867,1.3929721273093,1576.0776119462,1.0799517159342,2458597.813432,4452.0,4.49909,0.729635000228882,0.7,10.0732,2.95390567350463,34.290123,CP,0,"11,12,38,65"
220029715,825.01,208.856746,-21.207859,3.1853185990629,4917.3378908314,2.2396997934733,2458598.749132,4944.0,4.50243,0.781958997249603,0.819,12.4284,5.42203496287141,27.773184,KP,0,"11,37,64"
243200602,826.01,203.106019,-42.475273,11.5509742,10842.0,3.571,2460063.00836,5625.0,4.49092,1.06,0.99,10.491,11.0252,120.0,KP,0,"11,37,64"
270507305,827.01,98.893269,-79.715754,1.2282706085119,7013.5398278165,2.05541761736,2458597.454096,5848.0,4.33233,1.27409994602203,1.09,11.5746,14.6178727804968,188.97186,APC,0,"1,4,7,8,11,12,13,27,28,31,34,37,38,39,61,62,64,65,66,67"
271168962,828.01,210.193571,-30.583608,5.3220505095485,6562.7794805902,3.8815964207395,2460043.844612,6030.0,4.09435,1.95756995677948,1.01,9.47199,17.1038087097537,115.694046,KP,0,"11,64"
276128561,829.01,224.208391,-37.042983,3.2877916038872,1779.1851978133,2.3400994631565,2459334.53125,5636.0,4.3723,0.948885023593903,0.9,10.5623,4.28540135457682,18.113161,PC,0,"11,38"
281924357,830.01,129.756861,-74.763114,15.040522059615,17981.690321678,2.2981690600892,2458584.453568,5900.0,4.36304,1.0430999994278,1.07,10.9303,23.0692974491644,143.27821,PC,0,"10,11,12,33,36,37,38,39,64,65,66"
307610438,831.01,229.033411,-38.87541,1.5617356942238,4445.0857356262,2.1307550603719,2458597.273868,5808.0,4.33972,1.14478003978729,,8.8098,7.77310454050675,108.28333,APC,0,"11,38,65"
350332997,832.01,84.081627,-54.191199,1.9160221,2430.0,1.405,2459357.079526,5623.0,4.37483,2.09,0.97,11.7611,10.8261,58.0,FP,3,"1,3,4,5,6,7,10,11,13,27,28,30,31,32,33,34,37,38"
362249359,833.01,145.645472,-62.475886,1.0418890027079,465.38541119533,1.2737667259348,2458544.120496,3965.0,4.68337,0.603335976600647,0.590802,10.1461,1.3890309919376,16.191872,CP,0,"9,10,11,36,37,63,64"
404340025,834.01,195.828164,-49.639773,2.6755521237442,14340.99086478,3.227733643435,2458597.038666,6783.0,4.24271,1.34414994716644,1.1,10.7036,16.3355194173541,321.52252,KP,0,"11,37,38,64"
405700729,835.01,192.057325,-56.894318,4.7920152665314,2042.5421095326,1.4903703267685,2458600.307433,6012.0,4.76675,0.882827997207642,1.0,10.849,4.73420324448963,14.286556,PC,0,"11,37,38,64"
440887364,836.01,225.079883,-24.454202,8.5954792,1140.0,2.47,2459356.164023,4476.0,4.58156,0.69,0.66,8.6486,2.64032,21.0,CP,0,"11,38"
440887364,836.02,225.079883,-24.454202,3.8167262,580.0,1.602,2459355.705342,4476.0,4.58156,0.69,0.66,8.6486,1.69257,17.0,CP,0,"11,38"
460205581,837.01,157.037281,-64.505211,8.3249172,4535.0,1.406,2460022.80686,6513.0,4.53694,1.01,1.15,9.9322,7.0011,41.0,CP,0,"10,11,37,38,63"
461271719,838.01,203.166643,-38.845947,7.6246239065786,1256.0632059206,2.03281273622,2458603.195906,7313.0,4.14443,2.62982988357544,1.72,8.7823,14.4951833818626,26.24138,FP,3,"11,37,64"
466840711,839.01,166.979879,-61.14625,2.4855427750558,17549.67975182,2.7385746010095,2458571.553691,6933.0,4.25089,1.5994399785995483,1.79,14.1491,21.90663274815223,10.350789,KP,0,"10,11,37,64"
287563610,840.01,198.132842,-45.590574,3.7993182,7590.0,2.302,2459328.560231,5318.0,4.43686,0.97,0.98,13.0546,8.54839,17.0,KP,0,"11,37"
238932509,841.01,94.942993,-53.226707,3.4934316,14230.0,1.453,2459353.972698,5153.0,4.46892,0.9,0.84,12.5528,11.4663,133.0,PC,0,"1,2,5,6,7,8,11,12,28,31,32,33,34,35,38"
141768070,842.01,91.937566,-73.391862,2.7863812622797,11628.759451157,1.8415463889271,2458569.617192,5376.0,4.42496,1.00073003768921,0.9,12.6264,12.0024835635353,190.52057,PC,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
437333618,843.01,207.907675,-23.78124,4.2986466102144,15275.758454677,3.1434482907749,2458598.424853,5715.0,4.34342,1.1185200214386,1.03,12.472,14.289260876952,93.34464,KP,0,"11,37,64"
380886535,844.01,19.461136,0.346971,8.9066250879176,2178.833633788,1.9618337652927,2459451.724033,5829.6,4.1,1.51594996452332,1.05,11.7952,7.15741079171841,7.5065594,FP,3,"3,30,42,43"
32283946,845.01,24.172722,-31.670795,7.06181,22745.5,5.853,2458389.0024,5818.3,4.4,1.49,1.06,11.7582,24.7848,127.0,FP,3,3
229141709,846.01,26.376875,-51.296821,14.20489,8761.57,4.924,2458363.76296,6316.3,4.3,1.21,1.22,11.766,12.4595,45.0,FP,3,3
231289421,847.01,43.875521,-53.665545,3.2063107174349,6909.9609504081,2.8362398593679,2459118.662958,5286.9,,2.29,,12.0594,20.2776,43.022377,PC,0,"2,3,30,69"
42015200,848.01,24.216097,-39.142583,9.77742,6740.0,6.713,2458391.66318,4513.0,,2.87,,11.6818,35.6978,48.0,FP,3,3
33595516,849.01,28.715796,-29.421709,0.76566,1410.0,1.452,2458384.01956,5311.0,4.47,0.92,0.914,11.5485,3.54139,17.0,CP,0,3
423670610,850.01,9.765924,-17.221806,10.32103,58957.4,3.283,2458384.40921,5863.5,4.38,1.28,1.1,11.3488,34.1767,72.0,APC,0,3
40083958,851.01,7.387843,-10.468279,0.6296,790.0,0.309,2459141.24058,5485.0,4.64,0.77,0.961,10.9994,3.39154,9.0,APC,0,"3,30"
29918916,852.01,24.740265,-7.280979,4.943336,2010.0,3.147,2459138.585219,5574.0,3.95,1.73,0.98,10.9495,6.40301,17.0,PC,0,"3,30"
138727432,853.01,32.914289,-37.892988,6.8646554,5090.0,4.725,2459139.838276,5937.0,4.19,1.38,1.08,10.7598,17.29,57.0,PC,0,"3,30"
160222069,854.01,28.078089,-43.047613,5.85082373202,876.82395274484,3.4458825601503,2459089.0623,5928.0,4.19,1.3775399923324585,1.08,10.717,4.9253389078621606,11.096035,APC,0,"3,29,30,69"
269558487,855.01,15.543042,-2.144574,1.8301156,1110.0,1.018,2459497.639662,6671.0,4.41,1.22,1.41,10.6541,4.46184,18.0,PC,0,"3,30,42,43"
306338882,856.01,14.094894,-14.788329,5.4014,1225.99,1.442,2458387.38778,5179.9,,4.34,,10.3244,16.7216,12.0,APC,0,3
404467699,857.01,25.871364,-14.149185,3.9080236,8100.0,3.292,2459137.830843,6143.0,4.08,1.63,1.16,10.2676,15.1385,126.0,KP,0,"3,30"
198008005,858.01,60.199826,-54.592918,3.2797206121906,11148.420202044,3.5795839409192,2459088.312108,5857.0,4.24,1.297469973564148,1.06,10.6444,14.060645102801152,139.88142,CP,0,"3,4,29,30,31,69"
150430484,859.01,97.144014,-61.150325,5.1543264610188,2522.1346872879,1.0633819543671,2460935.657384,4971.0,4.59,0.7561969757080078,0.82,11.9587,4.601426830718156,29.320278,PC,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,97"
321011127,860.01,43.546163,-41.514421,6.4535152,11200.0,2.202,2459139.444944,5906.0,4.07,1.58,1.07,11.6704,19.7517,75.0,PC,0,"3,4,30"
372913430,861.01,119.533518,-60.780499,6.7391601,3040.0,2.537,2460894.248512,10341.0,3.8,3.39,2.66,8.3502,30.8876,18.0,FP,3,"1,4,5,7,8,9,10,11,27,31,34,35,36,37,61,62,63,64,68,88,89,90,95"
309254930,862.01,124.300024,-65.65708,3.3102158563415,5092.4594142763,2.7252649068091,2459062.548458,,,,,8.9904,,173.12677,PC,0,"28,31,32,35,36,37,38,61,62,63,64,65,68,69"
