pl_name,hostname,tic_id,pl_orbper,pl_trandep,pl_trandur,st_teff,st_logg,st_rad,st_mass,discoverymethod,disc_facility,default_flag
"HD 112570 b","HD 112570","TIC 137004295",2615.00000000000,,,4750.00,2.510000,9.850000,1.150000,"Radial Velocity","Multiple Observatories",1
"TOI-1243 b","TOI-1243","TIC 219698776",4.65947790000,,,3515.00,4.730000,0.511000,0.515000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1421 b","Kepler-1421","TIC 399826842",6.91311120000,,4.7680000,6335.00,4.230000,1.420000,1.250000,"Transit","Kepler",1
"Kepler-732 c","Kepler-732","TIC 164555597",0.89304123600,,1.1042000,3631.00,4.790000,0.460000,0.490000,"Transit","Kepler",1
"Kepler-1845 b","Kepler-1845","TIC 137892408",11.60649967000,,,4703.00,4.582000,0.701000,0.686000,"Transit","Kepler",1
"OGLE-2018-BLG-0383L b","OGLE-2018-BLG-0383L",,,,,,,,0.100000,"Microlensing","OGLE",1
"Kepler-1141 b","Kepler-1141","TIC 159393734",2.34451194400,,1.3980000,5791.00,4.380000,1.070000,1.010000,"Transit","Kepler",1
"HD 160691 d","HD 160691","TIC 362661163",9.63920000000,,,5773.00,4.200000,1.330000,1.130000,"Radial Velocity","La Silla Observatory",1
"K2-185 b","K2-185","TIC 337607207",10.61638400000,,2.6000000,5788.00,4.480000,0.940000,0.960000,"Transit","K2",1
"47 UMa d","47 UMa","TIC 21535479",14002.00000000000,,,5872.00,4.295410,1.213340,1.060000,"Radial Velocity","Lick Observatory",1
"Kepler-286 b","Kepler-286","TIC 290035455",1.79630200000,,1.9740000,5580.00,4.495000,0.863000,,"Transit","Kepler",1
"Kepler-1721 b","Kepler-1721","TIC 164527535",4.59238004700,,,5351.00,4.582000,0.796000,0.890000,"Transit","Kepler",1
"Kepler-344 c","Kepler-344","TIC 63289452",125.59680900000,,7.5330000,5774.00,4.451000,0.976000,,"Transit","Kepler",1
"Kepler-687 b","Kepler-687","TIC 121988890",20.50586978000,,4.0602000,4841.00,4.600000,0.730000,0.770000,"Transit","Kepler",1
"Kepler-622 b","Kepler-622","TIC 120254625",14.28226676000,,2.7398000,4201.00,4.670000,0.610000,0.640000,"Transit","Kepler",1
"TOI-1291 b","TOI-1291","TIC 198186769",7.16200975510,,8.0974658,6139.95,4.095900,1.810900,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-495 c","Kepler-495","TIC 120692092",5.89660978300,,,5392.00,4.314000,1.087000,0.888000,"Transit","Kepler",1
"HD 68988 b","HD 68988","TIC 73312938",6.27711000000,,,5932.00,4.400000,1.190000,1.280000,"Radial Velocity","Multiple Observatories",1
"KMT-2018-BLG-1988L b","KMT-2018-BLG-1988L",,,,,,,,0.470000,"Microlensing","KMTNet",1
"TOI-1859 b","TOI-1859","TIC 229742722",63.48347000000,,,6341.00,4.285000,1.360000,1.287000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-1736 c","TOI-1736","TIC 408618999",571.25000000000,,,5636.00,4.142000,1.428600,1.037300,"Radial Velocity","Haute-Provence Observatory",1
"Kepler-1321 d","Kepler-1321","TIC 271165895",5.72092008600,,,3640.00,4.744000,0.503000,0.513000,"Transit","Kepler",1
"Kepler-30 d","Kepler-30","TIC 399794329",143.34394000000,0.83000000,,5498.00,4.770000,0.950000,0.990000,"Transit","Kepler",1
"KMT-2024-BLG-1209L b","KMT-2024-BLG-1209L",,,,,,,,0.770000,"Microlensing","KMTNet",1
"TOI-1994 b","TOI-1994","TIC 445903569",4.03371420000,0.29690000,4.0440000,7700.00,3.982000,2.300000,1.860000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-5788 b","TOI-5788","TIC 42883782",6.34075800000,,,5615.00,4.420000,0.870000,0.870000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1591 b","Kepler-1591","TIC 272491028",8.18504949000,,4.2140000,6082.00,4.350000,1.160000,1.100000,"Transit","Kepler",1
"Kepler-310 d","Kepler-310","TIC 158840828",92.87612500000,,7.1260000,5797.00,4.521000,0.876000,,"Transit","Kepler",1
"Kepler-166 b","Kepler-166","TIC 26814955",7.65025400000,,2.7490000,5413.00,4.619000,0.742000,,"Transit","Kepler",1
"HATS-58 A b","HATS-58 A","TIC 21113347",4.21808960000,,3.1800000,7175.00,4.292000,1.433000,1.461000,"Transit","HATSouth",1
"HD 215152 e","HD 215152","TIC 251042502",25.19670000000,,,4935.00,4.400000,0.730000,0.770000,"Radial Velocity","La Silla Observatory",1
"K2-3 b","K2-3","TIC 173103335",10.05465350000,,,3844.00,4.704000,0.546000,0.549000,"Transit","K2",1
"Kepler-1463 b","Kepler-1463","TIC 271051532",25.15864000000,,5.1800000,5679.00,4.470000,0.950000,0.960000,"Transit","Kepler",1
"HD 75289 b","HD 75289","TIC 181741837",3.50927000000,,,6117.00,4.370000,1.230000,1.290000,"Radial Velocity","La Silla Observatory",1
"Kepler-339 b","Kepler-339","TIC 26817284",4.97765600000,,2.5530000,5631.00,4.586000,0.802000,,"Transit","Kepler",1
"TOI-3912 b","TOI-3912","TIC 156648452",3.49362640000,0.88500000,3.5570000,5725.00,4.188000,1.392000,1.088000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1844 b","Kepler-1844","TIC 137817056",3.92451000200,,,5776.00,4.554000,0.849000,0.939000,"Transit","Kepler",1
"eps Tau b","eps Tau","TIC 17554529",585.82000000000,,,4877.00,2.660000,12.350000,2.570000,"Radial Velocity","Okayama Astrophysical Observatory",1
"HD 216520 b","HD 216520","TIC 264899051",35.45000000000,,,5103.00,4.540000,0.760000,0.820000,"Radial Velocity","Multiple Observatories",1
"OGLE-TR-113 b","OGLE-TR-113","TIC 915110182",1.43247520000,2.10300000,,4790.00,4.552000,0.774000,0.779000,"Transit","OGLE",1
"Kepler-31 c","Kepler-31","TIC 270788519",42.63180000000,0.17290000,6.0240000,6340.00,4.696000,1.220000,1.210000,"Transit","Kepler",1
"Kepler-1952 b","Kepler-1952","TIC 158635959",27.21080017000,,,5973.00,4.171000,1.305000,0.922000,"Transit","Kepler",1
"Kepler-405 c","Kepler-405","TIC 137150544",29.72668200000,,1.5340000,5818.00,4.536000,0.893000,,"Transit","Kepler",1
"HD 20003 b","HD 20003","TIC 370137704",11.84820000000,,,5494.00,4.410000,,0.875000,"Radial Velocity","La Silla Observatory",1
"HD 207832 c","HD 207832","TIC 53895723",1155.70000000000,,,5710.00,4.502000,0.901000,0.940000,"Radial Velocity","W. M. Keck Observatory",1
"Qatar-2 b","Qatar-2","TIC 2521105",1.33711647000,,,4645.00,4.530000,0.776000,0.743000,"Transit","Qatar",1
"HD 93351 c","HD 93351","TIC 318093199",14010.29410000000,,,,,,0.940000,"Radial Velocity","Multiple Observatories",1
"Kepler-1118 b","Kepler-1118","TIC 239238425",38.67150750000,,5.5670000,5688.00,4.460000,0.970000,0.960000,"Transit","Kepler",1
"K2-331 c","K2-331","TIC 46296576",22.99659100000,,4.4300000,5994.00,4.430000,1.060000,1.100000,"Transit","K2",1
"Kepler-1746 b","Kepler-1746","TIC 158722379",321.21200560000,,,6018.00,4.257000,1.286000,1.090000,"Transit","Kepler",1
"WASP-28 b","WASP-28","TIC 398572544",3.40883495000,1.33960000,3.2388000,,,1.083000,0.993000,"Transit","SuperWASP",1
"HD 11506 c","HD 11506","TIC 266680498",223.92000000000,,,6123.00,4.390000,,1.220000,"Radial Velocity","W. M. Keck Observatory",1
"HD 25912 c","HD 25912","TIC 237356930",26308.65619000000,,,,,,1.080000,"Radial Velocity","Multiple Observatories",1
"GJ 900 b","GJ 900 A","TIC 422618003",,,,,,,1.080000,"Imaging","Multiple Observatories",1
"K2-19 c","K2-19","TIC 281885301",11.90600000000,,,5322.00,4.510000,0.820000,0.880000,"Transit","K2",1
"CoRoT-24 c","CoRoT-24","TIC 36105482",11.75900000000,,4.8000000,4950.00,4.550000,0.860000,0.910000,"Transit","CoRoT",1
"HATS-18 b","HATS-18","TIC 14614418",0.83784000000,,1.9440000,5600.00,,1.020000,1.037000,"Transit","Multiple Observatories",1
"Kepler-403 b","Kepler-403","TIC 159174926",7.03146200000,,5.8480000,6090.00,4.266000,1.329000,,"Transit","Kepler",1
"HATS-74 A b","HATS-74 A","TIC 219189765",1.73185606000,,1.6533600,3776.90,4.696000,0.575800,0.601000,"Transit","HATSouth",1
"Kepler-1048 b","Kepler-1048","TIC 123408693",6.92101021000,,4.2469000,4651.00,4.620000,0.700000,0.750000,"Transit","Kepler",1
"Kepler-1023 b","Kepler-1023","TIC 299154193",62.13877140000,,4.1578000,5494.00,4.510000,0.890000,0.930000,"Transit","Kepler",1
"TOI-880 c","TOI-880","TIC 34077285",6.38727030000,,2.3430000,5050.00,4.530000,0.830000,0.870000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 205739 b","HD 205739","TIC 270501383",279.80000000000,,,6176.00,4.290000,1.330000,1.220000,"Radial Velocity","Las Campanas Observatory",1
"HD 194490 b","HD 194490","TIC 100272295",13092.18348000000,,,,,,1.060000,"Radial Velocity","Multiple Observatories",1
"Kepler-254 c","Kepler-254","TIC 158665380",12.41218300000,,3.3620000,5957.00,4.524000,0.910000,,"Transit","Kepler",1
"HAT-P-34 b","HAT-P-34","TIC 278348461",5.45265400000,,,6442.00,,1.530000,1.392000,"Transit","HATNet",1
"K2-377 b","K2-377","TIC 422325510",12.83223500000,,,4200.00,4.673000,0.691000,0.821000,"Transit","K2",1
"TOI-1036 b","TOI-1036","TIC 146172354",3.77952125496,,3.2904618,5664.68,4.258200,1.175540,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-554 b","Kepler-554","TIC 27843707",1.90220855600,,2.2077300,5447.00,4.490000,0.920000,0.930000,"Transit","Kepler",1
"HAT-P-42 b","HAT-P-42","TIC 270468559",4.64187800000,,4.0344000,5743.00,4.140000,1.530000,1.178000,"Transit","HATNet",1
"TOI-2407 b","TOI-2407","TIC 153078576",2.70296900000,,1.7000000,3530.00,,0.567000,0.548000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"KOI-217 b","KOI-217","TIC 271354351",3.90512000000,1.75600000,,5545.00,,0.860000,0.950000,"Transit","Kepler",1
"Kepler-803 b","Kepler-803","TIC 268608781",50.28638192000,,6.3668000,5919.00,4.360000,1.120000,1.050000,"Transit","Kepler",1
"HD 215152 c","HD 215152","TIC 251042502",7.28243000000,,,4935.00,4.400000,0.730000,0.770000,"Radial Velocity","La Silla Observatory",1
"HIP 78530 b","HIP 78530","TIC 1259690584",,,,10500.00,,,2.500000,"Imaging","Gemini Observatory",1
"WASP-98 b","WASP-98","TIC 166833457",2.96264036000,,,5473.00,4.606000,0.741000,0.809000,"Transit","SuperWASP",1
"Kepler-2000 b","Kepler-2000","TIC 350814495",6.38315913500,0.23132000,1.7504000,3757.00,4.681000,0.576000,0.581000,"Transit","Kepler",1
"CoRoT-7 b","CoRoT-7","TIC 280304863",0.85359163000,0.03500000,,5275.00,4.500000,0.830000,0.820000,"Transit","CoRoT",1
"CoRoT-5 b","CoRoT-5","TIC 234112540",4.03789620000,1.46100000,,6100.00,4.190000,1.186000,1.000000,"Transit","CoRoT",1
"Kepler-1678 b","Kepler-1678","TIC 137687119",147.97400000000,,,5754.00,4.607560,0.834976,1.030000,"Transit","Kepler",1
"Kepler-1705 c","Kepler-1705","TIC 185335907",11.28000000000,,,6312.00,4.298000,1.259000,1.139000,"Transit","Kepler",1
"K2-255 b","K2-255","TIC 51664268",1.96417000000,0.18300000,1.1000000,4676.00,4.620000,0.690000,0.710000,"Transit","K2",1
"HD 82943 b","HD 82943","TIC 405485269",441.47000000000,,,5935.00,4.325820,1.182600,1.080000,"Radial Velocity","La Silla Observatory",1
"TOI-1203.01","TOI-1203","TIC 23434737",25.50267200000,,6.1530000,5737.00,4.340000,1.179000,0.886000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 102272 b","HD 102272","TIC 82605074",127.58000000000,,,4790.00,2.580000,10.300000,1.450000,"Radial Velocity","McDonald Observatory",1
"HD 66428 b","HD 66428","TIC 73238215",2269.81726000000,,,,,,1.010000,"Radial Velocity","W. M. Keck Observatory",1
"WASP-26 b","WASP-26","TIC 32487566",2.75660000000,1.00000000,,6034.00,4.440000,1.220000,0.860000,"Transit","SuperWASP",1
"Kepler-1578 b","Kepler-1578","TIC 158662813",1.45088690700,,1.7810000,5545.00,4.530000,0.860000,0.900000,"Transit","Kepler",1
"Kepler-1756 b","Kepler-1756","TIC 377910183",2.35575008400,,,4915.00,4.512000,0.812000,0.781000,"Transit","Kepler",1
"HAT-P-7 b","HAT-P-7","TIC 424865156",2.20474000000,0.60000000,,6389.00,4.070000,2.000000,1.560000,"Transit","HATNet",1
"Kepler-960 b","Kepler-960","TIC 123357476",3.12686223000,,1.1975000,4755.00,4.610000,0.720000,0.770000,"Transit","Kepler",1
"OGLE-2017-BLG-1140L b","OGLE-2017-BLG-1140L",,,,,,,,0.211000,"Microlensing","OGLE",1
"Kepler-114 d","Kepler-114","TIC 27011135",11.77600000000,,,,4.720000,0.540000,0.560000,"Transit","Kepler",1
"OGLE-2019-BLG-0954L b","OGLE-2019-BLG-0954L",,,,,,,,0.800000,"Microlensing","OGLE",1
"HD 235088 b","HD 235088","TIC 293954617",7.43413250000,,2.6730000,5075.00,4.550000,0.772000,0.849000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 35843 b","HD 35843","TIC 7422496",9.89910000000,,,5666.00,4.470000,0.897000,0.940000,"Radial Velocity","Paranal Observatory",1
"Kepler-57 b","Kepler-57","TIC 270615136",5.72000000000,,,5187.90,,0.826000,0.859000,"Transit","Kepler",1
"HD 240237 b","HD 240237","TIC 323919676",745.70001000000,,,3926.00,1.670000,71.230000,8.760000,"Radial Velocity","McDonald Observatory",1
"Kepler-242 c","Kepler-242","TIC 120899945",14.49648100000,,3.2220000,5020.00,4.492000,0.850000,,"Transit","Kepler",1
"Kepler-321 b","Kepler-321","TIC 271046140",4.91537900000,,2.7250000,5740.00,4.302000,1.194000,,"Transit","Kepler",1
"Kepler-1063 b","Kepler-1063","TIC 122451550",14.07971466000,,1.3354000,5945.00,4.370000,1.140000,1.090000,"Transit","Kepler",1
"Kepler-1407 b","Kepler-1407","TIC 120042828",20.07115040000,,6.1370000,6010.00,4.360000,1.150000,1.100000,"Transit","Kepler",1
"HD 113538 b","HD 113538","TIC 422214062",663.20000000000,,,4462.00,3.790000,0.530000,0.585000,"Radial Velocity","La Silla Observatory",1
"OGLE-2019-BLG-0468L c","OGLE-2019-BLG-0468L",,,,,,,,0.920000,"Microlensing","OGLE",1
"GJ 273 b","GJ 273","TIC 318686860",18.64980000000,,,3382.00,,0.293000,0.290000,"Radial Velocity","La Silla Observatory",1
"TOI-1294 c","TOI-1294","TIC 219015370",159.90000000000,,,5718.00,4.119000,1.556600,1.157800,"Radial Velocity","W. M. Keck Observatory",1
"TOI-640 b","TOI-640","TIC 147977348",5.00377700000,,3.6960000,6460.00,3.987000,2.082000,1.536000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-603 d","Kepler-603","TIC 270948636",6.21712920000,,3.7010000,5808.00,4.430000,1.010000,1.010000,"Transit","Kepler",1
"GJ 625 b","GJ 625","TIC 207492082",14.62800000000,,,3499.00,4.940000,0.310000,0.300000,"Radial Velocity","Multiple Observatories",1
"TOI-3160 A b","TOI-3160 A","TIC 440872576",3.97128100000,0.87800000,2.9950000,6190.00,4.217000,1.346000,1.088000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-620 b","TOI-620","TIC 296739893",5.09881790000,0.39300000,1.3600000,3708.00,4.718000,0.550000,0.577000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"K2-368 d","K2-368","TIC 38136597",20.20108500000,,,4663.00,4.667000,0.663000,0.746000,"Transit","K2",1
"Kepler-910 b","Kepler-910","TIC 272178989",2.36436901500,,3.2852000,6230.00,4.190000,1.500000,1.260000,"Transit","Kepler",1
"Kepler-1837 b","Kepler-1837","TIC 158665571",5.90608978300,,,5966.00,4.493000,0.961000,1.049000,"Transit","Kepler",1
"CoRoT-23 b","CoRoT-23","TIC 108155949",3.63130000000,,3.8880000,5900.00,4.300000,1.610000,1.140000,"Transit","CoRoT",1
"HD 34445 f","HD 34445","TIC 284907742",676.80000000000,,,5836.00,4.210000,1.380000,1.070000,"Radial Velocity","Multiple Observatories",1
"TOI-808 b","TOI-808","TIC 30122649",9.73944854026,,3.4986254,5078.20,4.506900,0.833198,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"CoRoT-22 b","CoRoT-22","TIC 323094535",9.75598000000,,4.4920000,5939.00,4.361000,1.136000,1.099000,"Transit","CoRoT",1
"HIP 65 A b","HIP 65 A","TIC 201248411",0.98097340000,8.20000000,0.7857600,4590.00,4.611000,0.724200,0.781000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 28471 c","HD 28471","TIC 38698692",6.12450000000,,,5766.00,4.380000,1.080000,0.980000,"Radial Velocity","La Silla Observatory",1
"Kepler-1091 b","Kepler-1091","TIC 269262974",1.43474156400,,1.8811000,5851.00,4.420000,1.030000,1.010000,"Transit","Kepler",1
"K2-101 b","K2-101","TIC 175265494",14.67624290000,,,4927.00,4.590000,0.760000,0.820000,"Transit","K2",1
"HATS-70 b","HATS-70","TIC 98545929",1.88823780000,,3.6240000,7930.00,4.167000,1.881000,1.780000,"Transit","HATSouth",1
"Kepler-355 c","Kepler-355","TIC 279915745",25.76229400000,,6.8160000,6184.00,4.441000,1.066000,,"Transit","Kepler",1
"TOI-1873 b","TOI-1873","TIC 328933398",7.00572708834,,3.1364584,5597.99,4.476200,0.971675,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-1478 b","TOI-1478","TIC 409794137",10.18021170000,0.10936000,4.1310000,,,,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-295 b","Kepler-295","TIC 164890864",12.64516400000,,8.6130000,5603.00,4.444000,0.898000,,"Transit","Kepler",1
"Kepler-1173 b","Kepler-1173","TIC 275490034",0.76985360000,,1.0276000,5252.00,4.550000,0.820000,0.860000,"Transit","Kepler",1
"Kepler-796 b","Kepler-796","TIC 121214909",6.40087618000,,2.5038000,5475.00,4.330000,1.090000,0.930000,"Transit","Kepler",1
"Kepler-1667 b","Kepler-1667","TIC 48353636",83.57810000000,,,5941.54,4.402630,1.087510,1.090000,"Transit","Kepler",1
"TOI-6086 b","TOI-6086","TIC 18318288",1.38887250000,0.15310000,0.7000000,3200.00,5.010000,0.259000,0.254000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-148 c","Kepler-148","TIC 159171904",4.18004300000,,2.4820000,5272.00,4.546000,0.851000,,"Transit","Kepler",1
"Barnard c","Barnard's star","TIC 325554331",4.12440000000,,,3195.00,4.900000,0.185000,0.162000,"Radial Velocity","Gemini Observatory",1
"Kepler-682 b","Kepler-682","TIC 299161524",12.61190667200,,5.1636000,5559.00,4.510000,0.890000,0.920000,"Transit","Kepler",1
"TOI-4898 b","TOI-4898","TIC 124235800",2.76520470167,,1.4486675,4201.57,4.636100,0.639344,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 206893 c","HD 206893","TIC 155782207",2290.00000000000,,,,,,1.310000,"Imaging","European Southern Observatory",1
"TOI-2093 b","TOI-2093","TIC 402898317",12.83600000000,,,4426.00,4.870000,0.729000,0.745000,"Radial Velocity","Calar Alto Observatory",1
"KOI-55 c","KOI-55","TIC 184427882",0.34288700000,,,27730.00,5.520000,0.203000,0.496000,"Orbital Brightness Modulation","Kepler",1
"TrES-2 b","TrES-2","TIC 399860444",2.47063000000,1.60000000,,5850.00,4.430000,1.120000,1.360000,"Transit","TrES",1
"Kepler-588 b","Kepler-588","TIC 164723136",4.22162535700,,2.8959000,5835.00,4.440000,1.000000,1.010000,"Transit","Kepler",1
"HAT-P-68 b","HAT-P-68","TIC 63189173",2.29840551000,,2.0868000,4508.00,4.615000,0.670100,0.678500,"Transit","HATNet",1
"KOBE-1 b","KOBE-1","TIC 16917838",8.53990000000,,,4135.00,5.070000,0.619000,0.629000,"Radial Velocity","Calar Alto Observatory",1
"Kepler-553 c","Kepler-553","TIC 264508613",328.24017000000,1.38700000,12.2500000,5191.00,4.480000,0.902000,0.889000,"Transit","Kepler",1
"Kepler-84 b","Kepler-84","TIC 170646917",8.72600000000,,,,4.130000,1.430000,1.000000,"Transit","Kepler",1
"Kepler-350 b","Kepler-350","TIC 120498491",11.18956200000,,5.1200000,6186.00,4.150000,1.534000,,"Transit","Kepler",1
"Kepler-1352 b","Kepler-1352","TIC 290034960",1.87788274800,,2.3270000,6118.00,4.350000,1.160000,1.110000,"Transit","Kepler",1
"HD 20781 c","HD 20781","TIC 144503312",13.89050000000,,,5256.00,4.370000,,0.700000,"Radial Velocity","La Silla Observatory",1
"Kepler-1584 b","Kepler-1584","TIC 158556108",13.39970990000,,3.5320000,6069.00,4.370000,1.130000,1.100000,"Transit","Kepler",1
"Kepler-335 b","Kepler-335","TIC 272085033",6.56233100000,,4.0350000,5877.00,4.017000,1.854000,,"Transit","Kepler",1
"Kepler-129 b","Kepler-129","TIC 164999822",15.79000000000,,,5770.00,,1.653000,1.178000,"Transit","Kepler",1
"Kepler-1556 b","Kepler-1556","TIC 121603852",8.82713457000,,2.0860000,5608.00,4.470000,0.950000,0.970000,"Transit","Kepler",1
"TOI-1199 b","TOI-1199","TIC 99869022",3.67146300000,,,5710.00,4.190000,1.450000,1.230000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"WASP-53 b","WASP-53","TIC 268766053",3.30984430000,,,4953.00,4.553000,0.798000,0.839000,"Transit","Multiple Facilities",1
"Kepler-1300 b","Kepler-1300","TIC 121865605",22.24190920000,,7.2550000,6130.00,4.040000,1.790000,1.290000,"Transit","Kepler",1
"Kepler-381 c","Kepler-381","TIC 164884235",13.39163500000,,3.4170000,6152.00,4.120000,1.568000,,"Transit","Kepler",1
"TOI-5486 b","TOI-5486","TIC 291109653",2.02470073205,,1.6549918,3750.17,4.614200,0.553216,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-65 c","Kepler-65","TIC 121731834",5.85994400000,0.02820000,3.9280000,6211.00,4.232000,1.410000,1.250000,"Transit","Kepler",1
"Kepler-1623 b","Kepler-1623","TIC 138572691",4.36128348000,,2.0580000,5772.00,4.440000,1.000000,1.000000,"Transit","Kepler",1
"Kepler-1120 b","Kepler-1120","TIC 159573412",2.94902905200,,2.0393000,4904.00,4.600000,0.740000,0.780000,"Transit","Kepler",1
"HIP 54373 c","HIP 54373","TIC 410407964",15.14400000000,,,4021.00,,,0.570000,"Radial Velocity","Las Campanas Observatory",1
"TOI-1467 b","TOI-1467","TIC 240968774",5.97114713000,,1.5784000,3834.00,,0.491000,0.489000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"K2-7 b","K2-7","TIC 53210555",28.67810000000,0.05800000,7.5816000,5700.00,4.092000,1.533000,1.056000,"Transit","K2",1
"Kepler-1510 b","Kepler-1510","TIC 416529246",84.70392100000,,10.4470000,6200.00,4.290000,1.280000,1.190000,"Transit","Kepler",1
"GJ 3998 b","GJ 3998","TIC 459558974",2.65033000000,,,3726.00,4.750000,0.500000,0.520000,"Radial Velocity","Roque de los Muchachos Observatory",1
"Kepler-619 d","Kepler-619","TIC 417659212",11.67894236000,0.11851000,1.2641000,6122.00,4.487000,0.964000,1.041000,"Transit","Kepler",1
"K2-161 b","K2-161","TIC 349445839",9.28318800000,,,4972.00,3.630000,2.568173,0.986876,"Transit","K2",1
